Item ID,Inventory Balance,Items to Expire,$ Value of Transfer
106982,0.0,0.0,0.0
106984,0.0,0.0,0.0
106988,121.13700000000004,0.0,54.2
106989,352.29999999999995,0.0,298.1
106991,0.0,0.0,71.5
106992,0.0,0.0,0.0
106993,0.0,0.0,0.0
106994,43.75800000000001,0.0,0.0
106996,0.0,0.0,0.0
107020,7.436000000000001,0.0,0.0
107023,2.001999999999999,0.0,0.0
107026,12.870000000000003,0.0,0.0
107033,38.467,0.0,0.0
107040,0.0,0.0,0.0
107054,0.0,0.0,0.0
107055,0.0,0.0,0.0
107057,0.0,0.0,0.0
107058,0.0,0.0,0.0
107059,0.0,0.0,0.0
107060,0.0,0.0,0.0
107063,0.0,0.0,0.0
107067,6.005999999999999,0.0,0.0
107070,0.0,0.0,0.0
107071,5.720000000000005,0.0,0.0
107078,41.32699999999999,0.0,0.0
107081,0.4290000000000036,0.0,0.0
107082,0.0,0.0,0.0
107084,0.0,0.0,0.0
107086,0.0,0.0,0.0
107093,0.0,0.0,0.0
107096,1.286999999999998,0.0,0.0
107099,0.0,0.0,0.0
107101,2.001999999999999,0.0,0.0
107102,37.323,0.0,0.0
107108,0.0,0.0,0.0
107109,0.0,0.0,0.0
107518,0.0,0.0,0.0
107564,0.0,0.0,0.0
107957,59.05900000000001,0.0,0.0
108601,28.726500000000005,87.05,87.05
108664,46.929800000000036,0.0,0.0
108666,32.823199999999986,0.0,0.0
108674,0.0,0.0,0.0
108756,46.36800000000001,0.0,0.0
109152,13.855519999999991,0.0,0.0
109618,0.0,0.0,0.0
110200,887.5439999999999,0.0,856.8
110585,4.895999999999992,0.0,217.6
110643,0.0,0.0,0.0
111386,34.0184,0.0,0.0
111895,0.0,0.0,0.0
112008,0.0,0.0,0.0
112440,2218.835,0.0,2066.86
112530,19.812,0.0,0.0
112766,0.0,0.0,0.0
112849,31.999999999999986,100.0,100.0
112850,0.0,0.0,0.0
113331,45.621399999999994,0.0,0.0
113778,0.0,0.0,0.0
113815,0.0,0.0,0.0
114005,0.0,0.0,0.0
114212,0.0,0.0,0.0
114213,0.0,0.0,0.0
115441,4.144999999999995,0.0,0.0
115814,155.12400000000002,344.72,344.72
118201,0.0,0.0,0.0
118398,99.78099999999999,0.0,51.7
118399,37.2735,0.0,0.0
118400,89.397,0.0,59.4
118404,0.0,0.0,0.0
118495,0.0,0.0,0.0
118844,0.0,0.0,0.0
118846,0.0,0.0,0.0
118849,0.0,0.0,0.0
118972,0.0,0.0,0.0
119180,133.41900000000004,0.0,100.10000000000001
120019,0.0,0.0,0.0
120074,0.0,0.0,0.0
120565,0.0,0.0,131.38
121428,616.2,0.0,520.0
121651,285.73600000000016,0.0,267.40000000000003
121817,0.0,0.0,0.0
121818,0.0,0.0,0.0
121823,0.0,0.0,0.0
122841,0.0,0.0,0.0
122854,0.0,0.0,0.0
123288,0.0,0.0,0.0
123879,0.0,0.0,0.0
123918,0.0,324.0,0.0
124218,0.0,0.0,0.0
124937,0.0,0.0,0.0
125184,0.0,0.0,0.0
125436,0.0,0.0,0.0
125437,0.0,0.0,0.0
125566,0.0,0.0,0.0
126371,0.0,0.0,0.0
126540,52.76800000000001,0.0,0.0
127332,0.0,0.0,0.0
127531,0.0,0.0,0.0
128198,0.0,0.0,0.0
128299,16.740000000000027,0.0,0.0
128557,0.0,0.0,0.0
128558,2.001999999999999,0.0,0.0
128962,39.333999999999996,0.0,0.0
129044,0.0,0.0,0.0
129074,2.8500000000000023,0.0,0.0
129171,0.0,0.0,239.86
129320,0.0,0.0,0.0
129700,22.112000000000002,69.1,69.1
130557,0.0,251.0,251.0
130812,0.0,0.0,0.0
130956,0.0,0.0,0.0
131519,0.0,281.88,0.0
131681,44.50680000000001,0.0,0.0
131704,968.1210000000003,0.0,0.0
132595,0.0,397.29999999999995,0.0
132596,0.0,317.84,317.84
132598,0.0,79.46,79.46
132609,0.0,397.29999999999995,317.84
132630,0.0,317.84,317.84
132633,0.0,0.0,0.0
132813,1488.0605,0.0,1225.75
132956,52.838200000000015,0.0,0.0
133326,1959.6542000000004,0.0,1680.14
133329,697.6728,1321.35,1321.35
133330,528.4804,0.0,458.22
133336,0.0,0.0,0.0
133339,537.2696999999998,11450.01,11450.01
133344,953.0035999999996,0.0,899.06
133346,0.0,0.0,0.0
133347,109.0025,0.0,59.0
133375,5839.450500000001,0.0,5816.85
133398,0.0,0.0,0.0
133446,0.0,0.0,0.0
133671,0.0,0.0,0.0
133748,48.26079999999997,344.72,344.72
134185,3589.5503999999996,0.0,3352.31
134249,57.03999999999999,0.0,93.0
134378,0.0,0.0,0.0
134412,707.2523000000001,0.0,563.03
134414,194.46190000000004,0.0,173.24
134636,0.0,0.0,0.0
134795,0.0,870.08,870.08
135049,0.0,0.0,0.0
135601,94.01000000000003,188.02,188.02
135665,0.0,0.0,0.0
135747,0.0,0.0,104.58
136292,8628.588,0.0,8528.4
136417,0.0,0.0,0.0
136746,633.2500000000002,0.0,595.0
136747,8.500000000000007,0.0,0.0
136749,124.95000000000002,0.0,85.0
136750,156.39999999999998,0.0,85.0
136751,0.0,0.0,0.0
136752,0.0,0.0,0.0
136753,21.25,0.0,0.0
136754,0.0,0.0,0.0
137773,37125.299999999996,0.0,35250.0
138010,0.0,0.0,0.0
138748,630.4000000000001,0.0,394.0
138936,35223.0,0.0,32835.0
138951,0.0,0.0,0.0
139090,0.0,0.0,0.0
139112,0.0,0.0,0.0
139278,6157.589100000001,0.0,5371.410000000001
139491,0.0,0.0,0.0
139605,0.0,0.0,0.0
139627,845.5,0.0,725.0
139805,34.749,0.0,0.0
139809,310.5058,0.0,79.89
139855,0.0,0.0,0.0
140010,14.848000000000011,0.0,0.0
140011,181.4825,0.0,180.69
140702,463.99999999999994,0.0,400.0
140735,2836.8873000000003,0.0,1832.2199999999998
141180,0.0,0.0,0.0
141294,0.0,0.0,0.0
141373,0.0,0.0,0.0
141500,0.0,0.0,0.0
141505,0.0,0.0,0.0
141744,0.0,0.0,0.0
141856,0.0,0.0,0.0
142059,0.0,0.0,0.0
142707,182.7332208,0.0,182.728
142948,0.0,0.0,0.0
142957,0.0,0.0,0.0
143143,168.93139999999994,0.0,99.08
143149,0.0,0.0,0.0
143158,0.0,0.0,0.0
143459,0.0,0.0,0.0
143496,0.0,0.0,0.0
143513,55.88389999999988,807.96,807.96
143514,23.47200000000002,880.2,880.2
143515,92.16900000000001,1191.3000000000002,1191.3000000000002
143711,186.76,0.0,135.24
144748,9518.300000000007,0.0,9010.0
145417,0.0,0.0,0.0
146985,121.2192,87.84,58.56
147318,0.0,0.0,0.0
147944,0.0,0.0,0.0
147973,0.0,0.0,0.0
147974,0.0,0.0,0.0
148504,0.0,0.0,0.0
148544,0.0,320.4,320.4
148681,0.0,0.0,0.0
149309,0.0,0.0,0.0
149704,0.0,0.0,0.0
150079,0.0,0.0,0.0
150623,0.0,0.0,0.0
151024,0.0,0.0,0.0
151158,717.4440000000001,0.0,591.3000000000001
151567,6.435000000000039,0.0,0.0
151782,3.192000000000007,0.0,54.6
152043,0.0,0.0,0.0
152136,91.539,0.0,0.0
152169,525.0419999999999,0.0,0.0
153376,0.0,0.0,0.0
154640,143.15519999999987,0.0,111.84
155371,0.0,0.0,0.0
155536,0.0,0.0,0.0
155942,0.0,0.0,0.0
156267,0.0,0.0,0.0
156268,0.0,0.0,0.0
156810,0.0,0.0,0.0
156919,0.0,1716.68,1716.68
157136,0.0,0.0,0.0
157157,498.6929999999999,0.0,383.61
157159,335.627,65.21250000000003,330.41
157161,81.7292,34.34,68.68
157164,0.0,0.0,0.0
157165,16.483200000000004,0.0,0.0
157166,690.6784,0.0,678.72
157288,13.636000000000013,0.0,0.0
157291,84.41630400000001,0.0,83.80680000000001
157292,50.6756,0.0,0.0
157293,0.0,0.0,0.0
157566,116.88599999999998,531.3,531.3
157962,0.0,176.7,176.7
157967,0.0,0.0,0.0
158024,52.7958,0.0,0.0
158975,1.144000000000001,0.0,0.0
158977,0.0,0.0,0.0
158982,0.0,0.0,0.0
159314,0.0,0.0,0.0
159459,0.0,0.0,0.0
159633,0.0,0.0,0.0
159689,0.0,0.0,0.0
159710,444.40000000000015,0.0,0.0
160001,103278.59999999999,31700.0,101440.0
160178,6840.8912,0.0,6795.36
160235,32.57100000000004,0.0,0.0
160814,0.0,0.0,0.0
160874,0.0,0.0,0.0
160892,0.0,0.0,0.0
160893,0.0,0.0,0.0
161566,0.0,265.65,265.65
161905,722.2313999999999,3523.08,3523.08
161993,0.0,0.0,0.0
162033,0.0,0.0,0.0
162034,0.0,0.0,0.0
162035,839.4056,0.0,695.64
162039,0.0,0.0,0.0
162040,0.0,0.0,0.0
162845,0.0,0.0,0.0
166196,0.0,0.0,0.0
166457,0.0,0.0,0.0
166580,1.6000000000000085,0.0,0.0
166613,0.0,0.0,0.0
166632,0.0,0.0,310.2
166840,63051.954,0.0,62899.799999999996
166841,0.0,160.0,160.0
167130,455.97,0.0,455.97
167131,322.2187999999999,0.0,303.98
167332,432.474,0.0,420.0
167667,1039.6999999999996,0.0,555.0
167713,0.0,0.0,0.0
167885,0.0565999999999988,0.0,0.0
168145,1858.45,0.0,2472.25
168163,2.5599999999999987,0.0,0.0
168282,1005.3,0.0,960.0
168283,975.3000000000001,0.0,930.0
168284,582.9000000000001,0.0,510.0
168285,271.20000000000016,0.0,210.0
168286,771.8999999999999,0.0,720.0
168360,0.0,0.0,0.0
168417,0.0,0.0,0.0
168675,53.803439999999995,0.0,53.352000000000004
168995,37.982400000000005,0.0,0.0
169176,0.0,0.0,0.0
169308,0.0,265.04999999999995,265.04999999999995
169705,0.0,0.0,0.0
169725,0.0,0.0,0.0
170093,1395.68,0.0,1342.0
170221,790.6139999999998,0.0,775.5
170430,0.0,399.59999999999997,399.59999999999997
170467,196.34999999999997,0.0,84.0
170511,0.0,0.0,0.0
170574,0.0,0.0,0.0
170644,103.79159999999999,0.0,78.63
170774,11553.2,136.0,11016.0
171479,0.0,265.04999999999995,265.04999999999995
171820,0.0,0.0,0.0
173260,0.0,0.0,0.0
173264,0.0,0.0,0.0
173271,0.0,0.0,0.0
173421,0.0,0.0,0.0
173438,0.0,0.0,0.0
173592,0.0,0.0,0.0
174384,0.0,0.0,0.0
174723,0.0,5919.449999999999,2032.05
174769,0.0,0.0,0.0
174791,159.404,0.0,113.86
175428,26.400000000000006,0.0,0.0
175429,26.400000000000006,0.0,0.0
175430,26.400000000000006,0.0,0.0
175459,0.0,0.0,0.0
175661,0.0,0.0,0.0
175741,0.0,0.0,0.0
175751,0.0,0.0,0.0
175778,0.0,0.0,0.0
175807,0.0,0.0,0.0
175833,0.0,0.0,0.0
175991,0.0,0.0,0.0
176046,0.0,0.0,0.0
176123,0.0,0.0,0.0
176126,0.0,0.0,0.0
176153,252.47899999999987,0.0,250.1
176180,0.0,0.0,0.0
176181,0.0,0.0,0.0
176203,0.0,0.0,0.0
176462,34.338,0.0,0.0
176464,0.0,0.0,0.0
176468,0.0,0.0,0.0
176486,0.0,0.0,0.0
176524,0.0,0.0,0.0
176531,10820.946000000002,0.0,10712.4
176535,0.0,0.0,0.0
176557,4.2198,0.0,0.0
176563,0.0,0.0,0.0
176592,31.78400000000001,476.76,476.75999999999993
176604,0.0,495.3,495.3
176611,0.0,0.0,0.0
176617,14526.821299999992,0.0,12444.449999999999
176642,0.0,0.0,0.0
176654,0.0,0.0,0.0
176656,0.0,48.69,0.0
176661,0.0,0.0,0.0
176662,0.0,0.0,0.0
176689,129.96000000000012,0.0,0.0
176690,74.88,0.0,0.0
176761,0.0,0.0,0.0
176762,0.0,0.0,0.0
176790,0.0,0.0,0.0
176793,159.0,0.0,75.0
177001,0.0,0.0,0.0
177203,0.0,0.0,0.0
177270,0.0,0.0,56.09
177313,150.48000000000002,0.0,456.0
177589,0.0,0.0,243.20999999999998
177654,0.0,0.0,0.0
177853,46.03302599999999,0.0,0.0
177972,122.59999999999994,0.0,306.5
177973,248.87800000000004,0.0,183.89999999999998
177978,9.084599999999993,0.0,0.0
178146,346.2765,0.0,200.74
178216,732.1445999999997,0.0,0.0
178241,0.0,0.0,0.0
178325,0.0,0.0,0.0
178431,0.0,0.0,0.0
179096,0.0,0.0,0.0
179343,77.8734,0.0,68.97
179443,176.17770000000002,0.0,85.11
179511,128.863,0.0,107.625
179748,268.79999999999995,0.0,240.0
179750,2082.0,0.0,1200.0
179752,0.0,0.0,0.0
179782,0.0,0.0,0.0
179995,0.0,0.0,0.0
180003,16.200000000000003,0.0,0.0
180030,434.967488,0.0,1259.9548
180971,0.0,0.0,0.0
181045,0.0,540.0,540.0
181131,0.0,0.0,0.0
181230,0.0,0.0,0.0
181282,0.0,0.0,0.0
181521,0.0,0.0,0.0
181535,0.0,0.0,0.0
181549,0.0,0.0,0.0
181556,0.0,0.0,0.0
181593,0.0,0.0,0.0
181594,0.0,0.0,0.0
181629,0.0,0.0,0.0
181656,0.0,0.0,0.0
181852,0.0,0.0,0.0
181942,0.0,0.0,0.0
183292,0.0,0.0,0.0
183311,0.0,0.0,0.0
183342,2733.64,0.0,2366.0
183350,0.0,0.0,0.0
183358,0.0,0.0,0.0
183397,0.0,0.0,0.0
183398,5.908620000000003,0.0,0.0
183409,69.5408,0.0,0.0
183879,29.3072,0.0,0.0
183881,0.0,0.0,0.0
183889,0.0,476.76,397.29999999999995
183929,765.232,588.6400000000001,724.48
183954,0.0,151.12,151.12
183979,0.0,0.0,0.0
183986,40.8294,0.0,0.0
183989,0.0,0.0,0.0
184022,6.0268000000000015,0.0,0.0
184053,0.0,953.5199999999999,0.0
184079,0.0,158.92,0.0
184119,0.0,476.76,476.75999999999993
184184,0.0,0.0,0.0
184210,0.0,0.0,68.76
184227,34.545999999999964,0.0,0.0
184230,0.0,0.0,0.0
184258,0.0,0.0,0.0
184597,16332.0867,0.0,16100.64
184606,31.870999999999995,0.0,0.0
187377,0.0,0.0,0.0
187462,0.0,0.0,0.0
187520,68.748,0.0,68.0
188146,0.0,0.0,0.0
188412,109.56000000000003,498.0,498.0
189946,0.0,0.0,0.0
189983,41.25000000000001,0.0,0.0
190003,54.14640000000003,0.0,0.0
190388,0.0,0.0,0.0
190421,0.0,0.0,0.0
190926,70.88700499999999,0.0,56.1795
191006,206.88275,0.0,193.64999999999998
191010,86.21550000000003,0.0,0.0
191130,0.0,0.0,0.0
191479,110.56250000000001,0.0,0.0
192065,1049.91,0.0,947.9999999999999
192807,0.0,0.0,0.0
192896,0.0,0.0,0.0
192919,0.0,0.0,0.0
192945,0.0,0.0,0.0
192978,14.400000000000013,0.0,0.0
193023,0.0,0.0,0.0
193033,318.40423999999996,0.0,282.05100000000004
193034,1861.92,0.0,1641.6000000000004
193035,9.780000000000006,0.0,0.0
193052,118.80000000000003,0.0,0.0
193115,6.233000000000012,0.0,0.0
193116,11.381999999999998,0.0,0.0
193117,0.0,0.0,0.0
193118,1.200000000000001,0.0,0.0
193119,1.200000000000001,0.0,0.0
193120,62.400000000000006,0.0,60.0
193121,0.0,0.0,0.0
193122,0.0,0.0,0.0
193146,0.0,0.0,0.0
193176,2123.5379999999996,0.0,1249.14
193177,903.3732,0.0,692.24
193191,0.0,0.0,0.0
193192,3774.3008,0.0,3757.12
193228,0.0,0.0,0.0
193238,0.0,0.0,0.0
193249,0.0,0.0,0.0
193282,105.987,0.0,100.94
193289,0.0,0.0,0.0
193332,0.0,0.0,0.0
193345,0.0,0.0,0.0
193485,381.6096566,0.0,379.84040000000005
193564,0.0,0.0,0.0
193613,2733.39,0.0,2178.0
193655,0.0,0.0,0.0
193677,173.28869999999998,0.0,98.74
193713,114.46308249999997,0.0,114.46175000000001
193835,0.0,0.0,0.0
193839,56.160000000000004,0.0,54.0
193862,0.0,0.0,0.0
193971,133.58400000000003,0.0,101.2
193975,8.131200000000009,0.0,0.0
193977,15.640000000000015,0.0,0.0
193982,1197.3749999999998,0.0,1030.0
193983,0.0,0.0,0.0
193985,102.7836,0.0,190.34
193986,122.7693,0.0,0.0
193987,627.1703,0.0,475.85
193993,0.0,0.0,0.0
194037,0.0,0.0,0.0
194058,26.55500000000001,0.0,0.0
194091,0.0,0.0,0.0
194103,0.0,0.0,0.0
194271,0.0,0.0,0.0
194316,0.0,0.0,0.0
194730,0.0,0.0,0.0
194732,0.0,0.0,0.0
194772,240.279,0.0,484.8
195227,0.0,0.0,0.0
195302,0.0,0.0,0.0
195790,62.44800000000001,0.0,0.0
196022,189.538216,0.0,188.4862
196104,0.0,0.0,0.0
196445,0.0,0.0,0.0
196447,4.545200000000004,0.0,0.0
196482,198.2048,0.0,193.89600000000002
196511,0.0,0.0,0.0
196724,0.0,0.0,0.0
196737,0.0,0.0,150.0
196948,538.2119600000001,0.0,524.722
197393,0.0,0.0,0.0
198235,2598.7208,0.0,2277.36
199015,7651.840000000002,0.0,7076.0
199514,0.0,0.0,0.0
199773,7287.24524,0.0,7269.745999999999
199774,2996.1721062000006,0.0,2957.4197099999997
199823,8.250000000000002,0.0,0.0
199827,0.0,0.0,0.0
199830,313.00000000000006,0.0,300.0
199852,0.0,0.0,0.0
200060,6.565,0.0,0.0
200089,0.0,0.0,0.0
200167,0.0,0.0,0.0
200506,0.0,0.0,0.0
200508,0.0,0.0,0.0
200509,0.0,0.0,0.0
200695,0.0,0.0,0.0
201713,17.8398,0.0,0.0
201950,317.82895300000007,0.0,317.33312
201951,189.5,0.0,180.0
202695,0.0,0.0,0.0
202839,0.0,0.0,0.0
202840,0.0,0.0,0.0
202842,0.0,0.0,0.0
202846,0.0,0.0,0.0
204388,156.0,0.0,150.0
204694,0.0,17.580000000000002,0.0
204699,0.0,0.0,0.0
204706,0.0,0.0,0.0
204715,27.299999999999997,0.0,0.0
204717,0.0,0.0,0.0
204729,0.0,0.0,0.0
204745,15.846599999999995,0.0,0.0
204746,0.0,0.0,0.0
204760,0.0,0.0,0.0
206368,0.0,0.0,0.0
206818,0.0,0.0,0.0
206819,76.50000000000001,0.0,0.0
206857,0.0,0.0,0.0
207396,805.0000000000001,0.0,750.0
207398,869.9999999999998,0.0,687.5
207399,2556.4500000000003,0.0,2405.0
207400,1554.0,0.0,1400.0
207401,736.8750000000003,0.0,450.0
207402,793.7999999999998,0.0,630.0
207403,990.8499999999998,0.0,665.0
207404,647.55,0.0,585.0
207405,5599.5,0.0,5550.0
207406,2167.5499999999997,0.0,1540.0
207407,0.0,0.0,787.5
207408,825.125,0.0,700.0
207409,5036.249999999998,0.0,4750.0
207410,111.00000000000003,0.0,0.0
207411,732.375,0.0,562.5
207412,210.00000000000017,0.0,0.0
207413,568.5000000000003,0.0,450.0
207414,21380.0,0.0,21200.0
207418,16735.18,0.0,16632.0
208405,0.0,0.0,0.0
208978,2.9177999999999957,421.46000000000004,421.46000000000004
208979,0.0,474.80999999999995,474.80999999999995
208986,13.317600000000002,214.8,214.8
208988,1052.9767999999997,3845.1399999999994,3845.1399999999994
2403,0.0,0.0,0.0
13026,0.0,0.0,0.0
16788,0.0,88.66,88.66
30804,0.0,0.0,0.0
30815,0.0,0.0,0.0
35831,0.0,0.0,0.0
37904,9.6876,0.0,0.0
38239,31.329000000000004,0.0,0.0
40389,88.24,0.0,88.24
45838,0.0,0.0,0.0
53792,122.44261600000002,0.0,122.34160000000001
53907,0.0,0.0,0.0
61177,56.74163800000001,0.0,0.0
61398,58.14279999999998,0.0,0.0
62833,0.0,0.0,0.0
65821,371.71200000000005,0.0,334.40000000000003
74296,0.0,0.0,0.0
75824,0.0,0.0,0.0
105262,0.0,0.0,376.80999999999995
106109,0.0,0.0,0.0
117266,0.0,0.0,0.0
120858,0.0,0.0,0.0
126823,0.0,0.0,0.0
128181,0.0,0.0,0.0
134853,0.0,0.0,0.0
134933,0.0,0.0,0.0
138386,0.0,0.0,0.0
141804,26.647264000000003,0.0,0.0
141877,4.544241999999998,0.0,0.0
141928,13.288304400000001,0.0,0.0
144085,0.0,0.0,0.0
157156,0.0,0.0,0.0
157158,0.0,0.0,0.0
160510,0.0,0.0,0.0
165943,0.0,0.0,0.0
169805,0.0,0.0,0.0
176640,0.0,0.0,0.0
176699,0.0,0.0,0.0
176784,0.0,0.0,0.0
176786,42.2792,51.56,0.0
178220,0.0,0.0,0.0
179466,0.0,0.0,0.0
180588,0.0,0.0,0.0
184158,36.75840000000001,459.47999999999996,344.61
184159,0.0,305.82,305.82
188655,0.0,0.0,0.0
189107,0.0,0.0,0.0
191401,0.0,0.0,0.0
192608,0.0,0.0,0.0
193141,50.38599999999995,0.0,0.0
193333,83.0548,0.0,0.0
193714,6.077056000000003,0.0,0.0
194107,64.21239999999987,0.0,56.525
194450,0.0,0.0,0.0
194954,2.1864000000000017,0.0,0.0
195314,0.0,0.0,0.0
195323,122.11818299999999,0.0,59.1257
196457,4.9712000000000005,0.0,0.0
196767,1006.9224,0.0,964.92
199215,98.3592868,0.0,68.22925
199253,0.0,0.0,0.0
199254,0.0,0.0,0.0
199395,0.0,0.0,0.0
199407,0.0,0.0,0.0
199525,0.0,0.0,0.0
199554,51.83999999999999,0.0,0.0
201990,0.0,0.0,0.0
201991,0.0,0.0,0.0
202129,39.91992,0.0,0.0
202135,81.77144,0.0,0.0
202410,0.0,0.0,0.0
202486,0.0,0.0,0.0
203180,0.0,0.0,0.0
204684,29.579999999999988,0.0,0.0
205187,129.66720000000007,0.0,103.9
206141,0.0,0.0,0.0
206598,0.0,0.0,0.0
207105,0.0,0.0,0.0
208038,0.0,0.0,0.0
208041,0.0,0.0,0.0
208076,251.84400000000005,0.0,246.45000000000005
210439,257.7,0.0,214.75
454,0.0,0.0,0.0
16784,0.0,0.0,0.0
32866,131.60000000000002,0.0,112.0
33379,0.0,0.0,0.0
34512,0.0,0.0,0.0
35251,0.0,0.0,0.0
36021,0.0,0.0,0.0
38019,0.0,0.0,0.0
38416,2.2672000000000003,0.0,0.0
38427,0.0,0.0,89.72019999999999
38435,77.59554400000002,0.0,52.6604
38531,35.73615000000003,0.0,564.0149999999999
38575,223.92999999999998,0.0,223.92999999999998
39095,106.46567999999999,0.0,105.93599999999999
39195,0.0,0.0,0.0
39350,0.0,0.0,0.0
40384,0.0,0.0,0.0
41023,1.5965999999999974,0.0,115.30999999999999
41024,0.0,0.0,0.0
43222,0.0,0.0,0.0
45886,69.536,0.0,0.0
48688,0.0,0.0,0.0
48868,0.0,0.0,0.0
50923,165.83460000000002,0.0,164.99280000000002
53711,19.08159,0.0,0.0
57582,0.0,0.0,0.0
57628,0.0,0.0,0.0
60690,0.0,0.0,0.0
61845,0.0,0.0,0.0
62115,0.0,0.0,0.0
64501,0.0,252.74,252.74
64588,0.0,0.0,0.0
100344,923.82,0.0,534.0
100891,0.0,0.0,0.0
109580,0.0,0.0,0.0
111441,0.0,0.0,0.0
111531,54.09200000000001,0.0,0.0
113971,50.652,0.0,0.0
116351,0.0,0.0,0.0
124291,0.0,0.0,0.0
128223,0.0,0.0,0.0
130173,0.0,0.0,0.0
131092,0.0,0.0,0.0
131615,0.0,0.0,0.0
132627,287.6452,0.0,238.38
136588,0.0,0.0,492.04
138831,0.0,0.0,0.0
139644,3.458,0.0,0.0
139973,0.0,0.0,0.0
140303,0.0,0.0,0.0
140821,0.0,0.0,0.0
141736,0.0,0.0,0.0
141830,1008.97461,0.0,1008.5607
141876,141.79680000000002,0.0,230.64000000000001
141934,3.3920545999999994,0.0,0.0
141998,3213.2740640000006,0.0,3940.1852
144679,776.0818000000003,0.0,688.83
145436,0.0,0.0,0.0
147242,0.0,0.0,0.0
149964,0.0,0.0,0.0
151559,263.7912,0.0,225.92000000000002
154943,0.0,0.0,0.0
156658,44.38632,0.0,0.0
156765,0.0,0.0,0.0
156874,1092.432495,0.0,687.1287500000001
157331,33.731,0.0,56.849999999999994
157679,0.0,0.0,0.0
158380,0.0,0.0,0.0
159020,0.0,0.0,0.0
159204,876.1298000000006,0.0,825.24
159398,0.0,0.0,0.0
160270,9.734399999999997,0.0,0.0
160363,0.0,0.0,0.0
161558,0.0,0.0,0.0
161648,0.0,0.0,0.0
162480,0.0,0.0,0.0
162900,0.0,0.0,0.0
164115,0.0,0.0,0.0
165527,0.0,0.0,0.0
166403,0.0,127.9,127.9
167004,0.0,0.0,0.0
167265,19.896304,0.0,0.0
167304,997.1171808,0.0,1128.1607999999999
167664,0.0,0.0,0.0
167710,0.0,0.0,0.0
168392,0.0,0.0,0.0
168409,0.0,0.0,0.0
169041,0.0,0.0,712.92
169189,3.4456499999999983,0.0,0.0
169863,0.0,0.0,0.0
172950,0.0,0.0,0.0
173374,0.0,0.0,0.0
174866,0.0,0.0,0.0
175289,0.0,0.0,0.0
175718,0.0,0.0,0.0
175780,0.0,0.0,0.0
176450,407.4994,0.0,398.09
176490,0.0,557.01,557.01
176522,0.0,178.82999999999998,178.82999999999998
176539,136.46240000000003,0.0,117.64
176562,0.0,0.0,0.0
176602,0.0,0.0,0.0
176634,0.0,0.0,0.0
176655,60.69120000000001,0.0,63.22
176672,0.0,0.0,0.0
176681,13.6656,0.0,169.36
176687,0.0,0.0,0.0
176750,0.0,0.0,0.0
176783,0.0,0.0,0.0
176791,33.37319999999999,1032.9799999999998,953.52
176831,0.0,0.0,0.0
176907,0.0,0.0,0.0
176953,449.4188,0.0,336.69000000000005
177074,0.0,0.0,0.0
178955,17.796000000000006,0.0,0.0
179331,0.0,0.0,0.0
179333,0.0,0.0,0.0
179344,46.575,0.0,52.992
183359,0.0,0.0,0.0
183365,121.974,0.0,0.0
183388,25.20000000000001,0.0,0.0
183450,0.0,0.0,0.0
183458,0.0,0.0,0.0
184141,0.0,0.0,0.0
184161,0.0,0.0,0.0
184174,75.88479999999998,0.0,68.16
184178,0.0,0.0,0.0
184186,0.0,0.0,0.0
184215,14.686200000000001,0.0,0.0
184218,0.0,0.0,0.0
184221,0.0,0.0,0.0
184245,391.81260000000003,0.0,327.42
187640,0.0,0.0,0.0
187721,0.0,0.0,0.0
188302,0.0,0.0,0.0
188304,0.0,0.0,0.0
190524,0.0,0.0,0.0
190970,0.0,0.0,0.0
190971,0.0,0.0,0.0
191555,0.0,0.0,0.0
192308,20.439988799999995,0.0,0.0
193071,0.0,0.0,0.0
193126,9.848400000000002,0.0,50.94
193263,503.05920000000003,0.0,483.84000000000003
193291,96.49919999999999,0.0,0.0
193295,0.0,0.0,129.0
193344,12.806799999999997,0.0,0.0
193705,136.39999999999998,0.0,100.0
193706,234.39070800000002,0.0,196.85879999999997
193707,30.143568000000002,0.0,57.68
193884,0.0,0.0,63.87
193992,0.0,0.0,0.0
194065,1071.2960000000003,0.0,995.53
194080,0.0,0.0,0.0
194105,0.0,0.0,0.0
194239,0.0,0.0,328.0
194481,0.0,0.0,0.0
194773,0.0,0.0,391.16
195232,101.01328000000001,0.0,91.702
195334,866.25,0.0,954.7999999999998
195694,0.0,0.0,0.0
195727,8.66262,0.0,0.0
196146,599.2099919999999,0.0,548.37
196163,3.08568,0.0,0.0
196484,0.0,0.0,0.0
197420,0.0,0.0,495.91
198210,0.0,0.0,0.0
198264,1.938587999999996,0.0,0.0
199270,0.0,0.0,0.0
202827,0.0,0.0,0.0
203161,720.188,0.0,684.2499999999999
203675,0.0,0.0,0.0
204669,0.0,0.0,0.0
204686,43.51199999999999,0.0,0.0
204688,0.0,0.0,0.0
204707,0.0,0.0,0.0
204712,0.0,0.0,0.0
204727,0.0,0.0,0.0
204742,0.0,0.0,0.0
205158,14.5764,0.0,0.0
205732,0.0,0.0,0.0
16937,0.0,0.0,0.0
39347,0.0,0.0,0.0
48998,0.0,0.0,0.0
50920,0.0,0.0,0.0
65697,0.0,0.0,0.0
79665,0.0,0.0,0.0
106819,0.0,0.0,0.0
113777,0.0,0.0,0.0
116071,0.0,0.0,0.0
116724,770.8,1410.0,1410.0
